filename,label,RGB_0,RGB_1,RGB_2,RGB_3,RGB_4,RGB_5,RGB_6,RGB_7,RGB_8,RGB_9,RGB_10,RGB_11,RGB_12,RGB_13,RGB_14,RGB_15,RGB_16,RGB_17,RGB_18,RGB_19,RGB_20,RGB_21,RGB_22,RGB_23,RGB_24,RGB_25,RGB_26,RGB_27,RGB_28,RGB_29,RGB_30,RGB_31,RGB_32,RGB_33,RGB_34,RGB_35,RGB_36,RGB_37,RGB_38,RGB_39,RGB_40,RGB_41,RGB_42,RGB_43,RGB_44,RGB_45,RGB_46,RGB_47,RGB_48,RGB_49,RGB_50,RGB_51,RGB_52,RGB_53,RGB_54,RGB_55,RGB_56,RGB_57,RGB_58,RGB_59,RGB_60,RGB_61,RGB_62,RGB_63,RGB_64,RGB_65,RGB_66,RGB_67,RGB_68,RGB_69,RGB_70,RGB_71,RGB_72,RGB_73,RGB_74,RGB_75,RGB_76,RGB_77,RGB_78,RGB_79,RGB_80,RGB_81,RGB_82,RGB_83,RGB_84,RGB_85,RGB_86,RGB_87,RGB_88,RGB_89,RGB_90,RGB_91,RGB_92,RGB_93,RGB_94,RGB_95
10000_sample_ (34).jpg,10k,0.9095565,0.0026817815,0.0012976363,0.0025952726,0.027077343,0.06401672,0.409707,0.00043254544,0.95231086,0.0028078407,0.0030795673,0.021647546,0.022553302,0.0798876,0.2510753,0.15062708,0.9502549,0.0027108833,0.0018072554,0.018434005,0.024940126,0.07997105,0.26711234,0.13527307,0.9469717,0.002803029,0.003707232,0.032099202,0.119806886,0.28057417,0.095483825,0.0,0.9401329,0.0026927618,0.003051797,0.018490298,0.04030167,0.17996626,0.2859713,0.0,0.93007034,0.002486107,0.0020421592,0.0061264774,0.025482595,0.089588635,0.35222808,0.046703294,0.84149355,0.0025585643,0.006396411,0.0090463525,0.015625518,0.0627762,0.5357451,0.023483966,0.90945786,0.0030614827,0.0037527853,0.010567053,0.018763926,0.119200304,0.2258584,0.32738113,0.9069375,0.0030523355,0.0037415726,0.006104671,0.013883203,0.10761944,0.25344232,0.3184275,0.9363075,0.0038286955,0.005360174,0.044508588,0.13314289,0.27011448,0.17497139,0.0,0.92751217,0.003697912,0.0021808199,0.01687765,0.08135407,0.22708972,0.28483406,0.009955917,0.91938084,0.003477519,0.001973727,0.008552817,0.033929307,0.16325542,0.3514174,0.057895992
10000_sample_ (35).jpg,10k,0.9032264,0.0033631686,0.002845758,0.0068988074,0.03794344,0.42617384,0.032424394,0.0,0.9404936,0.002962043,0.0044879443,0.022619238,0.04084029,0.16704129,0.29216516,0.0,0.9371206,0.0029514201,0.0029514201,0.018513454,0.03246562,0.16742602,0.30390683,0.0,0.933018,0.0037898216,0.0035191202,0.031942785,0.2726867,0.23253264,0.00090233854,0.0,0.91888684,0.0032874506,0.0032874506,0.018036554,0.08725072,0.38187736,0.04309226,0.0,0.9385439,0.0028121844,0.0032657627,0.007347966,0.05207077,0.23513491,0.24710937,0.0,0.9526607,0.018627202,0.0041393787,0.009744787,0.018368492,0.26733485,0.14203243,0.0,0.9530748,0.018197337,0.0025010558,0.0051745987,0.026476696,0.14247395,0.26511192,0.0,0.9488676,0.018377922,0.0019751973,0.002919857,0.0147710405,0.13646036,0.2836555,0.0,0.9594585,0.0014834738,0.009860737,0.07583169,0.20934433,0.17251928,0.0012216843,0.0,0.9560966,0.0014782757,0.0029565515,0.03982649,0.16895823,0.23521976,0.020174116,0.0,0.95825773,0.0014816172,0.0015687712,0.015949173,0.091337346,0.24516407,0.11417168,0.0
10000_sample_ (36).jpg,10k,0.94802094,0.003237358,0.009099601,0.04418556,0.092483446,0.2987119,0.03779834,0.0,0.94866216,0.0036814017,0.003769054,0.01306021,0.044439778,0.276894,0.14559068,0.0,0.94402736,0.0039261766,0.004187922,0.0071543665,0.025302028,0.14561753,0.294725,0.0045369156,0.9157626,0.0034725077,0.0027601984,0.0045409715,0.0105956,0.37298295,0.14869456,0.0,0.9149727,0.0035584744,0.001957161,0.003914322,0.0133442795,0.14260586,0.37719828,0.0,0.90907115,0.0033584195,0.0019443482,0.003446799,0.008307669,0.12434991,0.39753082,0.0,0.9340369,0.002825719,0.009570984,0.030809453,0.09160799,0.33060914,0.09397795,0.0,0.9381523,0.002380865,0.0031134386,0.011721181,0.064100206,0.23909377,0.24174935,0.0,0.93493265,0.0023724623,0.0026462078,0.0070261382,0.033579465,0.16196617,0.3110663,0.04142684,0.9132995,0.003728815,0.003208515,0.0050295643,0.012660627,0.39811602,0.08472214,0.0,0.9362135,0.0037331213,0.0030220505,0.015821323,0.032975905,0.14781383,0.31669313,0.0,0.92912287,0.0035277565,0.002910399,0.014287414,0.028133858,0.11800346,0.34898332,0.0
10000_sample_ (37).jpg,10k,0.9160218,0.006466827,0.0019316495,0.005794949,0.04635959,0.39833972,0.0010918019,0.0,0.95489216,0.006477406,0.0056896135,0.021095335,0.032912225,0.18136737,0.23169856,0.0,0.9495089,0.006266811,0.0019148589,0.016711496,0.029419197,0.14744414,0.27478227,0.0,0.92933273,0.0033566293,0.0036287885,0.057969894,0.3231436,0.1689201,0.0,0.0,0.9049797,0.0031812587,0.0031812587,0.018027132,0.07732226,0.4172751,0.02385944,0.0,0.9279359,0.0026271737,0.0029895427,0.00452961,0.038139317,0.1892471,0.31879395,0.0,0.9011669,0.010644726,0.0045002094,0.012548661,0.040155716,0.43089506,0.018000837,0.0,0.9384259,0.010634231,0.003694945,0.006939287,0.05181935,0.16780457,0.29721776,0.0,0.92658406,0.010055123,0.0032923855,0.003648319,0.018152611,0.15349635,0.34267503,0.0,0.96343094,0.0035942527,0.0069317734,0.07402449,0.21924943,0.13487005,0.0,0.0,0.95663047,0.0036558043,0.0030606734,0.01912921,0.13381945,0.2572666,0.019384265,0.0,0.9600205,0.0033277753,0.0029864649,0.0052903094,0.041895837,0.22859256,0.15589347,0.0
10000_sample_ (38).jpg,10k,0.95127904,0.002355515,0.008375164,0.051036157,0.1483102,0.26530078,0.0027044802,0.0,0.94207174,0.0022465254,0.0035425976,0.010800603,0.07594984,0.3209075,0.060137756,0.0,0.94848526,0.0020880247,0.0044370526,0.007308087,0.02366428,0.17574209,0.2623951,0.0013050155,0.8841099,0.0024615196,0.0016975997,0.006281119,0.021304876,0.46667016,0.008148478,0.0,0.9240746,0.0023068592,0.001508331,0.005057345,0.021560261,0.14710663,0.35206223,0.0,0.9142888,0.0022828684,0.0016682501,0.003599908,0.013609408,0.11484584,0.38817543,8.780263e-05,0.93010014,0.0024850003,0.005058751,0.04402001,0.10135251,0.3495863,0.021477504,0.0,0.94316906,0.0024299202,0.0042298613,0.011159634,0.071097665,0.28187075,0.16055474,0.0,0.94249886,0.0023384837,0.0035077254,0.006655684,0.02896122,0.16360392,0.2872737,0.038764864,0.90679556,0.0033792518,0.0032013964,0.0069363588,0.033970375,0.4096898,0.09301835,0.0,0.92543,0.0025406452,0.0030850691,0.014790184,0.05426092,0.13828368,0.34824985,0.0,0.9124784,0.0023261535,0.0030418928,0.013509583,0.034713365,0.106287315,0.39329886,0.00017893488
10000_sample_ (39).jpg,10k,0.98923683,0.117922775,0.0010576034,0.0018130343,0.0054391026,0.06171871,0.06051002,0.0,0.9890685,0.11878797,0.00083121355,0.0021158163,0.007858746,0.07450696,0.04488553,0.0,0.9881757,0.118445195,0.0009058906,0.001358836,0.0030196353,0.032687552,0.09164593,0.00060392707,0.93639654,0.34363955,0.0007636434,0.000933342,0.011115255,0.058970243,0.03835187,0.0,0.936353,0.34533435,0.0005946717,0.003483077,0.023701914,0.04417561,0.038228896,0.0,0.93604225,0.34478617,0.0006792143,0.0009339197,0.010103313,0.050346762,0.048054412,8.490179e-05,0.9715117,0.20494314,0.0010773396,0.002403296,0.018314773,0.10317598,0.056353148,0.0,0.9720123,0.20773044,0.0009971061,0.002409673,0.029996276,0.082676716,0.06555973,0.0,0.9711438,0.20675696,0.0008296828,0.0021571754,0.011283686,0.07774128,0.08919091,0.00024890486,0.96924406,0.22439012,0.002375799,0.0013107857,0.006226232,0.08593839,0.052759122,0.0,0.96955365,0.22553481,0.0022963544,0.0014762279,0.0126299495,0.07594372,0.056260683,0.0,0.9692903,0.2246656,0.0021303084,0.001229024,0.004096747,0.06620343,0.0748066,0.0
10000_sample_ (4).jpg,10k,0.9243142,0.15005532,0.31508774,0.15413137,0.009479173,0.0,0.0,0.0,0.90713924,0.19805677,0.33463752,0.16079856,0.005784827,0.0,0.0,0.0,0.9222517,0.07856587,0.22911723,0.1317075,0.27099243,0.0008973259,0.0,0.0,0.8519337,0.012729933,0.07968354,0.4943295,0.1527592,0.0006802254,0.0,0.0,0.85758483,0.025444718,0.12409193,0.48618984,0.11009734,0.0,0.0,0.0,0.8515218,0.015848145,0.114437215,0.4989735,0.112200975,0.0,0.0,0.0,0.9142706,0.13221934,0.35026196,0.15417635,0.013174202,0.0,0.0,0.0,0.8936287,0.22517712,0.37041146,0.11612847,0.0057031764,0.0,0.0,0.0,0.91483045,0.084652014,0.2761848,0.2417759,0.14555274,0.0,0.0,0.0,0.8831194,0.044949487,0.31484357,0.34372556,0.02838915,0.0,0.0,0.0,0.8978357,0.07948567,0.34495997,0.2610693,0.02045875,0.0,0.0,0.0,0.89274156,0.049396876,0.26147282,0.3626003,0.02693491,0.0,0.0,0.0
10000_sample_ (40).jpg,10k,0.9476795,0.004537391,0.006624591,0.036208384,0.05717113,0.17940845,0.25509214,9.0747824e-05,0.9384575,0.0038649242,0.006201855,0.01608887,0.029661046,0.19531348,0.28276864,0.00026964588,0.92210746,0.003532979,0.003974601,0.010245639,0.021462847,0.0711012,0.37776378,0.03691963,0.96109885,0.0031066178,0.003994223,0.049084563,0.06435137,0.19837974,0.1742369,0.0,0.94348246,0.0034850216,0.004356277,0.0036592726,0.0160311,0.2800215,0.17642921,0.0,0.9365336,0.0027672276,0.003113131,0.003718462,0.008042255,0.097544774,0.33526692,0.029834172,0.9630197,0.0044854595,0.0026235706,0.0074475557,0.034614205,0.16249213,0.2119168,0.0,0.9614329,0.0046470524,0.0039711175,0.019771095,0.035655566,0.11026188,0.24857506,0.0,0.95034647,0.0045942743,0.0021718387,0.008019097,0.026479725,0.07142008,0.30155146,0.0040095486,0.950142,0.004019141,0.002137841,0.005472873,0.013938723,0.26979554,0.1555493,0.0,0.9583713,0.004052857,0.0017246199,0.0046564736,0.045529965,0.19608928,0.20238414,0.0,0.94110876,0.0038955281,0.0017783933,0.0024558764,0.0042342697,0.11153066,0.31909457,0.0033874158
10000_sample_ (41).jpg,10k,0.98059845,0.18873993,0.0045544603,0.019066978,0.039909422,0.02856187,0.0033193524,0.0,0.98884106,0.13945289,0.0029813554,0.0051428378,0.025788724,0.041888043,0.01706826,0.0,0.9928556,0.10624252,0.0021785889,0.00196073,0.008859595,0.042337246,0.032606214,0.002759546,0.7668715,0.023203373,0.13599755,0.25072533,0.29313594,0.45878226,0.18330665,0.0,0.7530175,0.013550769,0.07535241,0.13956025,0.3179998,0.45236772,0.3191396,0.0039259237,0.73807377,0.006207517,0.038734905,0.07821471,0.23054717,0.46407396,0.4190074,0.05921971,0.9314969,0.36193532,0.0018808207,0.001308397,0.0024532445,0.0039251912,0.035899144,0.000899523,0.9602086,0.2781364,0.001800489,0.0017222068,0.0015656427,0.0045403633,0.019727096,0.014873604,0.9744424,0.22333969,0.0015898758,0.0021198343,0.0012113339,0.0048453356,0.01862426,0.014233174,0.6309766,0.0066622193,0.009348597,0.023962498,0.06264635,0.27658954,0.72102404,0.029335255,0.72611374,0.0055598295,0.019026972,0.04324312,0.107984245,0.23808426,0.5169406,0.3673194,0.72311884,0.0052890135,0.011562029,0.0391141,0.09766225,0.26604968,0.5213983,0.3510429
10000_sample_ (42).jpg,10k,0.4613105,0.26327035,0.8349016,0.07406926,0.005258694,0.022265533,0.08447476,0.0876076,0.49427146,0.4862108,0.7119098,0.011214857,0.032476358,0.03785014,0.06471907,0.07534982,0.4823457,0.42930266,0.7550561,0.013260759,0.019948794,0.04773873,0.06561193,0.07598992,0.45814252,0.24544539,0.83857733,0.025088493,0.0027752758,0.03430241,0.13754267,0.07693064,0.5225682,0.6276881,0.5594269,0.012003307,0.030675119,0.063411415,0.09748141,0.0732323,0.52354056,0.7372065,0.40384042,0.0056662792,0.028803585,0.07968205,0.08345957,0.07189091,0.5118314,0.49639222,0.6927736,0.0729851,0.032515798,0.060820915,0.038714852,0.01029277,0.5465636,0.6661208,0.49867183,0.006431511,0.064774506,0.05662027,0.03755543,0.004938482,0.5429631,0.64888465,0.52419657,0.0023026424,0.009671098,0.06458912,0.065510176,0.02820737,0.4729719,0.42131233,0.76490575,0.023992991,0.04993757,0.0808185,0.06405784,0.002869975,0.45983264,0.84773976,0.23509197,0.0071498696,0.033615056,0.07149869,0.09124087,0.0022410038,0.44045874,0.88724875,0.07928647,0.002045474,0.006428633,0.031656146,0.088345,0.06039019
10000_sample_ (43).jpg,10k,0.4670081,0.32584026,0.8155995,0.037955508,0.024415825,0.050940286,0.07313649,0.023416994,0.51581323,0.6465547,0.5478243,0.007973471,0.04772357,0.10729009,0.04385409,0.004103992,0.49961537,0.5191599,0.6834748,0.0094797015,0.010767068,0.071039245,0.08180631,0.042132005,0.48550552,0.33146444,0.79300016,0.035249673,0.056986973,0.08542171,0.115266435,0.022207296,0.5287186,0.63639754,0.52722996,0.012157302,0.10060788,0.14985736,0.06835381,0.009180004,0.5329918,0.6503171,0.5086577,0.0043453793,0.0319075,0.12800246,0.111614175,0.066298075,0.51246417,0.6053759,0.59783626,0.017051209,0.0022038976,0.0031318546,0.08038427,0.08200819,0.49749336,0.836274,0.2173877,0.009122612,0.006738293,0.044161737,0.04405807,0.04322874,0.5104573,0.79479426,0.31730834,0.011643344,0.0071818754,0.03786807,0.057455003,0.04613811,0.49406463,0.54365116,0.65314984,0.0022812218,0.0032417364,0.011766302,0.12450669,0.13447203,0.47136727,0.8405038,0.21562776,0.002276613,0.011599885,0.05485553,0.14255933,0.037401497,0.46648568,0.85621315,0.14445537,0.0019788407,0.0076029142,0.041659806,0.160911,0.027078873
10000_sample_ (44).jpg,10k,0.4449246,0.8749543,0.0019219205,0.0018258245,0.0027867847,0.057945903,0.18181367,0.0082642585,0.49359205,0.8552454,0.001767036,0.0036322407,0.036616914,0.1193731,0.0964998,0.0016688673,0.4636086,0.8672435,0.0013564306,0.0020346458,0.0027128612,0.042533785,0.17294489,0.03497653,0.48490137,0.87109643,0.0025171002,0.0007191715,0.0017979287,0.058882166,0.050791487,0.0021575144,0.5973815,0.79931587,0.0019434565,0.007958917,0.04692059,0.03266858,0.029892212,0.00018509109,0.5815309,0.81019384,0.0026760388,0.0007382176,0.0045215827,0.05628909,0.045954045,0.009965938,0.44913092,0.8853601,0.0031786952,0.0014958566,0.007292301,0.08872299,0.078438975,0.018137261,0.5191636,0.8473738,0.002775764,0.002967196,0.037999254,0.07226558,0.075041346,0.010624476,0.49850243,0.85631156,0.002373369,0.0021834995,0.0030379123,0.054777358,0.12227597,0.015949039,0.58649236,0.80556506,0.0013045588,0.0013045588,0.0021432037,0.055816483,0.06178018,0.012300126,0.8038297,0.58713466,0.0013968311,0.002607418,0.009777818,0.02653979,0.09116651,0.0032592725,0.8613615,0.4976533,0.0012739343,0.0015469202,0.0023658779,0.019745981,0.09973085,0.007188629
10000_sample_ (45).jpg,10k,0.44414452,0.16406508,0.86372256,0.032899592,0.020345801,0.049241167,0.15475796,0.04393827,0.49523982,0.396907,0.7466143,0.0053636082,0.016686782,0.11680747,0.15995473,0.015256486,0.49508655,0.40256375,0.74185383,0.0058498294,0.003103991,0.037367277,0.18277732,0.08738928,0.42487168,0.24651012,0.8664454,0.015877273,0.012990495,0.008557231,0.07938636,0.03453822,0.48110417,0.733681,0.4646195,0.0031614448,0.011177966,0.042679507,0.111440934,0.0020323575,0.43630624,0.8812121,0.15242054,0.0016803821,0.001878074,0.008599602,0.08194333,0.055452608,0.43732414,0.27647907,0.8497556,0.0103187645,0.0019148224,0.034466803,0.07425255,0.05840208,0.481988,0.5825083,0.6464337,0.0031267842,0.05037597,0.0288359,0.08118059,0.022929752,0.48934305,0.61135983,0.6126357,0.00208774,0.0022037255,0.047322106,0.062632196,0.07272294,0.48841664,0.69270456,0.5049068,0.0027285845,0.0041521937,0.022421846,0.10807568,0.12029499,0.4162896,0.8953725,0.03253149,0.0022696387,0.02704653,0.01711686,0.15121469,0.007565463,0.44922256,0.8838569,0.004517637,0.001694114,0.001694114,0.023152892,0.10644683,0.07143514
10000_sample_ (46).jpg,10k,0.5017961,0.21483147,0.7906908,0.20023596,0.01037367,0.043665912,0.18383108,0.030879762,0.5395974,0.568894,0.60297126,0.02329021,0.029786952,0.06705129,0.09438664,0.0823738,0.5342323,0.5739,0.6006299,0.01647735,0.01757584,0.05858613,0.079213336,0.119125135,0.48402324,0.16075139,0.807531,0.22762302,0.004835515,0.053662423,0.18139078,0.012501575,0.53579736,0.63149697,0.5432607,0.011315424,0.024797631,0.067772165,0.10352409,0.05428996,0.5319416,0.782327,0.2964047,0.006120785,0.017682267,0.06086781,0.08319734,0.07855008,0.49484625,0.20274538,0.78992164,0.27889386,0.043785386,0.09054532,0.04628401,0.0023796405,0.5334357,0.5714547,0.61345106,0.018015154,0.03556238,0.09323427,0.047611475,0.00386039,0.5336436,0.607522,0.577204,0.004414118,0.00696966,0.041701797,0.10117623,0.030550342,0.46099606,0.2405686,0.8400772,0.06649955,0.05761044,0.10306868,0.07426346,0.00045008157,0.4945891,0.8292402,0.21483241,0.0025883424,0.02426571,0.07376776,0.124671824,0.0030197327,0.4817418,0.8671736,0.020740727,0.0017283938,0.0043209847,0.028134411,0.0715363,0.0978463
10000_sample_ (47).jpg,10k,0.4949674,0.1304816,0.7935534,0.28660423,0.03235081,0.06961415,0.14150484,0.014018685,0.5221364,0.46204302,0.69577956,0.030046673,0.019910445,0.12308276,0.11511858,0.008929534,0.52773845,0.5156288,0.6536788,0.018285569,0.0046016662,0.055583283,0.14386262,0.06466552,0.46493402,0.058116753,0.81147784,0.32758778,0.024858532,0.08218072,0.085131966,0.0054484457,0.4864668,0.45224765,0.7345556,0.005664656,0.02323665,0.116298854,0.07167524,0.0039305775,0.5054345,0.74304867,0.42138758,0.0039198846,0.007493897,0.057645362,0.08508455,0.064908676,0.48338574,0.11655447,0.7845821,0.3449919,0.010861289,0.008642316,0.12940116,0.035036415,0.49914244,0.42061922,0.75117105,0.033718117,0.010058286,0.04651957,0.0614927,0.049948532,0.5178417,0.52649933,0.66709924,0.00865763,0.01050459,0.030243985,0.067414075,0.063027546,0.45153263,0.1397811,0.8492694,0.17075783,0.0030866489,0.015433244,0.16017503,0.01609467,0.49639052,0.70564073,0.4875946,0.0024304502,0.0034720718,0.03958162,0.12152251,0.03958162,0.4503624,0.88127846,0.08068792,0.0019349621,0.001838214,0.022252064,0.11038958,0.03637729
10000_sample_ (48).jpg,10k,0.95030075,0.27529627,0.002883141,0.004892603,0.0054168105,0.060808066,0.13183817,0.0,0.9910494,0.07624042,0.002130471,0.0022826474,0.017880738,0.045272507,0.09701251,0.01476112,0.9709461,0.21012321,0.0015159189,0.0022738783,0.00589524,0.039582327,0.087586425,0.061900023,0.9957,0.038853467,0.0015626623,0.002699144,0.0065347697,0.05703717,0.061370008,0.0,0.9970242,0.0024018064,0.0013724609,0.0073426655,0.014753954,0.034586012,0.066838846,0.0,0.9962104,0.005918763,0.00068822823,0.004335838,0.009084613,0.026703255,0.08189916,0.002752913,0.9937617,0.056835078,0.0021489142,0.015857505,0.053871058,0.076249406,0.015338802,0.0,0.99557096,0.007356784,0.0011318129,0.003890607,0.04803131,0.075548515,0.027446464,0.0,0.99396074,0.036727164,0.0010909059,0.0010909059,0.0055272565,0.053308934,0.08756338,0.012290874,0.99663943,0.0022680575,0.0013745803,0.00838494,0.06089391,0.054021005,0.0024742447,0.0,0.99626553,0.0010980401,0.0008921576,0.003911768,0.023058843,0.08111771,0.018049035,0.0,0.99631256,0.0011670443,0.0006864966,0.0009610953,0.006521718,0.033226438,0.078466564,0.0074141636
10000_sample_ (49).jpg,10k,0.39654765,0.91010475,0.03593131,0.008005422,0.020292815,0.046263892,0.102581106,0.0053990055,0.4368251,0.89170843,0.0034264422,0.0023151636,0.011853638,0.07343699,0.0919583,0.005741606,0.42605758,0.89717716,0.0039706277,0.0024008446,0.0019391436,0.02567057,0.09714186,0.05854367,0.41577658,0.9032325,0.006193386,0.013297564,0.016940733,0.038162187,0.096635036,0.0020037426,0.5629517,0.8181196,0.002859558,0.0025736024,0.010103771,0.075873606,0.08883694,0.0003812744,0.59685445,0.7948772,0.0020176985,0.0036510737,0.0030745883,0.023635898,0.08166875,0.06840959,0.3911616,0.9070453,0.008452687,0.0012589109,0.0016185998,0.0059348657,0.15538557,0.0024278995,0.46615118,0.8777281,0.0025017057,0.0026870174,0.009728855,0.039100736,0.10155072,0.01862381,0.4861201,0.8666187,0.002799156,0.0012129676,0.00951713,0.015302053,0.100956224,0.046186075,0.40743223,0.8997838,0.0019874743,0.0014454358,0.0023488333,0.006233442,0.15592639,0.0049686856,0.6262144,0.76833874,0.00192711,0.0012526215,0.0024088875,0.032279093,0.12680383,0.019463811,0.7215147,0.67921495,0.0016455258,0.0015487302,0.0015487302,0.017229624,0.128835,0.03436245
10000_sample_ (5).jpg,10k,0.89708203,0.011456617,0.12380849,0.3977083,0.14701055,0.00028882228,0.0,0.0,0.9137916,0.059416063,0.2140351,0.32747468,0.0916733,0.0,0.0,0.0,0.90253633,0.04443941,0.19121532,0.37652475,0.07154842,0.0,0.0,0.0,0.91300267,0.13356392,0.30682793,0.22702874,0.053864464,0.0,0.0,0.0,0.89785045,0.17513129,0.34521848,0.20811972,0.026531987,0.0,0.0,0.0,0.9090893,0.07757507,0.28684258,0.21955597,0.1924973,0.00010288471,0.0,0.0,0.86511594,0.019403744,0.2269268,0.445704,0.032404255,0.0,0.0,0.0,0.879065,0.06812778,0.2652258,0.39006108,0.010534209,0.0,0.0,0.0,0.86555564,0.034377504,0.2504508,0.4322437,0.008448709,0.0,0.0,0.0,0.9131955,0.16182601,0.34001756,0.15566488,0.006546204,0.0,0.0,0.0,0.85607815,0.19332363,0.47496274,0.064538255,0.0011646001,0.0,0.0,0.0,0.89736515,0.09655776,0.28070062,0.31679508,0.0791223,0.0,0.0,0.0
10000_sample_ (50).jpg,10k,0.90881085,0.0066404827,0.013842133,0.028338961,0.17012729,0.37869456,0.025907235,0.0,0.9415668,0.0031979936,0.014439425,0.09535835,0.10068834,0.20089214,0.23161225,0.0,0.9366421,0.0022172467,0.0053985137,0.05841963,0.120888144,0.2089032,0.246982,0.0,0.9179712,0.00359014,0.011138639,0.031022491,0.14471026,0.36628634,0.033507973,0.0,0.94535786,0.008908635,0.027389316,0.05648454,0.08159931,0.24707247,0.18594407,0.0,0.94278145,0.004349844,0.023073087,0.039715968,0.09541289,0.24822481,0.195743,0.0,0.9513558,0.025853109,0.15521511,0.14981297,0.19785345,0.09222228,0.00819968,0.0,0.94556046,0.01342717,0.0642586,0.17838953,0.23478365,0.12017317,0.014769887,0.0,0.94107264,0.0041061514,0.027501665,0.07983122,0.24369532,0.21113257,0.057199646,0.0,0.95956755,0.01071936,0.10894936,0.18065818,0.16365506,0.08843472,0.0020329822,0.0,0.9495497,0.008784501,0.036510583,0.08775351,0.26060688,0.14567631,0.01034009,0.0,0.9510301,0.0041253474,0.012834415,0.037769847,0.14402047,0.2508211,0.101391874,0.0
10000_sample_ (6).jpg,10k,0.9579292,0.097183876,0.20443389,0.15877028,0.0768686,0.004117961,0.0,0.0,0.949211,0.12303556,0.2391121,0.1548615,0.051960718,0.002041314,0.0,0.0,0.9499995,0.04008001,0.17852971,0.19655164,0.15872435,0.013985765,0.0,0.0,0.95766664,0.09012612,0.24445286,0.12043092,0.02215929,0.00017517224,0.0,0.0,0.947006,0.15078206,0.25424567,0.124938905,0.013922544,0.0,0.0,0.0,0.9554982,0.038737655,0.19451442,0.16688402,0.14063053,0.0077108126,0.0,0.0,0.9281764,0.0067444085,0.06817321,0.32810634,0.16168351,0.0003645626,0.0,0.0,0.94048685,0.03776351,0.1312028,0.28973567,0.11356752,0.0,0.0,0.0,0.9375559,0.0342503,0.10348746,0.30420157,0.12871483,0.0002762121,0.0,0.0,0.9245075,0.012071421,0.091397904,0.3549724,0.10383237,0.0002722877,0.0,0.0,0.9287276,0.024430605,0.14858913,0.33382416,0.05788595,9.1158974e-05,0.0,0.0,0.92184305,0.01457209,0.13630787,0.35887164,0.051228587,9.050987e-05,0.0,0.0
10000_sample_ (7).jpg,10k,0.906876,0.21292368,0.35344568,0.085531004,0.0,0.0,0.0,0.0,0.90641785,0.3469157,0.23701848,0.04334106,0.0,0.0,0.0,0.0,0.9071941,0.15110296,0.3608988,0.15465719,0.0,0.0,0.0,0.0,0.9161922,0.2240905,0.2780129,0.18189037,0.00029305645,0.0,0.0,0.0,0.91284883,0.21481635,0.3204384,0.13371715,0.0,0.0,0.0,0.0,0.90229154,0.13477291,0.36958542,0.17637545,0.0021285024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000_sample_ (8).jpg,10k,0.86454964,0.25507393,0.42502388,0.0827401,0.0,0.0,0.0,0.0,0.8621542,0.27074286,0.42407173,0.059595004,0.0,0.0,0.0,0.0,0.8627625,0.11348998,0.4484893,0.20400345,0.00089518825,0.0,0.0,0.0,0.87658376,0.26463464,0.39433426,0.07774075,0.005136619,0.0,0.0,0.0,0.8982247,0.33799177,0.27191746,0.07080079,0.0014468826,0.0,0.0,0.0,0.8796847,0.14568281,0.41080555,0.18998635,0.008681099,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000_sample_ (9).jpg,10k,0.94079125,0.1315642,0.29798576,0.09384674,0.0001787557,0.0,0.0,0.0,0.9471478,0.18648179,0.24274088,0.095981956,8.9870744e-05,0.0,0.0,0.0,0.9389761,0.01145857,0.22066699,0.26139864,0.03419667,0.0,0.0,0.0,0.956234,0.2002123,0.20703575,0.05165097,0.0,0.0,0.0,0.0,0.9622657,0.19348711,0.18535098,0.0474607,0.0,0.0,0.0,0.0,0.9576904,0.07791795,0.201361,0.19015482,0.0072665056,0.0,0.0,0.0,0.9475493,0.20531723,0.2321094,0.0782331,0.0,0.0,0.0,0.0,0.9514241,0.18740979,0.22840568,0.08660604,0.0,0.0,0.0,0.0,0.9491596,0.08548639,0.16117465,0.25565016,0.021304179,0.0,0.0,0.0,0.9368162,0.20164573,0.28061315,0.05450371,0.0,0.0,0.0,0.0,0.9344872,0.13070187,0.32395202,0.068598464,0.0,0.0,0.0,0.0,0.94007117,0.05812633,0.20851237,0.26310766,0.013580918,0.0,0.0,0.0
