filename,label,HSV_0,HSV_1,HSV_2,HSV_3,HSV_4,HSV_5,HSV_6,HSV_7,HSV_8,HSV_9,HSV_10,HSV_11,HSV_12,HSV_13,HSV_14,HSV_15,HSV_16,HSV_17,HSV_18,HSV_19,HSV_20,HSV_21,HSV_22,HSV_23,HSV_24,HSV_25,HSV_26,HSV_27,HSV_28,HSV_29,HSV_30,HSV_31,HSV_32,HSV_33,HSV_34,HSV_35,HSV_36,HSV_37,HSV_38,HSV_39,HSV_40,HSV_41,HSV_42,HSV_43,HSV_44,HSV_45,HSV_46,HSV_47,HSV_48,HSV_49,HSV_50,HSV_51,HSV_52,HSV_53,HSV_54,HSV_55,HSV_56,HSV_57,HSV_58,HSV_59,HSV_60,HSV_61,HSV_62,HSV_63,HSV_64,HSV_65,HSV_66,HSV_67,HSV_68,HSV_69,HSV_70,HSV_71,HSV_72,HSV_73,HSV_74,HSV_75,HSV_76,HSV_77,HSV_78,HSV_79,HSV_80,HSV_81,HSV_82,HSV_83,HSV_84,HSV_85,HSV_86,HSV_87,HSV_88,HSV_89,HSV_90,HSV_91,HSV_92,HSV_93,HSV_94,HSV_95
10000_sample_ (41).jpg,10k,0.9745051,0.0045583774,0.0026590535,0.007065485,0.22290467,0.022715915,0.0069135395,0.0034187832,0.99920076,0.03378877,0.018937277,0.009857761,0.0004539758,0.0,0.0,0.00032426845,0.980332,0.1886353,0.0024718796,0.0020856485,0.008960564,0.04518905,0.034992546,0.002935357,0.98590064,0.10787045,0.0048084897,0.0020836787,0.021077212,0.113320075,0.041272867,0.036704805,0.9581214,0.21090446,0.1746992,0.082692124,0.012830022,0.0002636306,0.0,0.0002636306,0.73224235,0.0060363184,0.03547877,0.07625472,0.20104636,0.48302865,0.4234046,0.060855944,0.8975989,0.028240088,0.0049942276,0.025969984,0.42677945,0.10333511,0.000635629,0.00018160828,0.99961805,0.027580436,0.001696291,0.0,0.00031412797,0.0,0.0,0.00012565119,0.93029904,0.36579362,0.0018027463,0.0012291452,0.0022944044,0.0038513215,0.021714898,0.015569173,0.69532585,0.6233169,0.025220254,0.0170037,0.21716806,0.28255814,0.008444791,0.0006847128,0.99924487,0.034043185,0.018375583,0.0034816894,0.00096713594,0.0,0.0,0.00025790292,0.708262,0.0050667697,0.004946132,0.019422617,0.06502354,0.27843106,0.535268,0.36010256
10000_sample_ (42).jpg,10k,0.42286804,0.04444275,0.0030258894,0.0006619133,0.008321196,0.88686925,0.18051322,0.0025530942,0.91650224,0.39960346,0.018352885,0.001957641,0.0,0.0,0.0,0.0,0.46127144,0.26302427,0.83471894,0.07025915,0.0014544091,0.025284342,0.0834607,0.093529694,0.44008923,0.047653615,0.006663429,0.0054518967,0.3087389,0.8418132,0.002221143,0.0015144157,0.52153397,0.84234166,0.13369319,0.02340097,0.006432936,9.3230956e-05,0.0,0.0,0.45823464,0.24549475,0.83852386,0.025093539,0.002220667,0.03353207,0.13568276,0.08038815,0.49178028,0.0005095113,0.0,0.00030570675,0.13186151,0.84273165,0.1722148,0.030163066,0.79252064,0.6023342,0.09060026,0.029829532,0.0025012342,0.0,0.0,0.0,0.5119859,0.49594977,0.69224614,0.04670379,0.0015216774,0.06227172,0.0747963,0.03230638,0.56861556,0.0016979934,0.0,0.0,0.42396772,0.70434886,0.022604536,0.017510558,0.4795309,0.8271199,0.2868876,0.059789356,0.006586963,0.00040535157,0.0,0.0,0.47191828,0.41968656,0.7625146,0.0025199521,0.002061779,0.028635819,0.116719596,0.07262044
10000_sample_ (43).jpg,10k,0.49814448,0.0011753731,0.0,0.0,0.0012822251,0.6951797,0.51684356,0.038039345,0.81039214,0.5849839,0.028087705,0.013690548,0.0090092635,0.00097158726,0.0,0.0,0.46733513,0.3260659,0.81210333,0.022264656,0.003896315,0.029389346,0.1052005,0.05766546,0.45431805,0.0011626249,0.0,0.0,0.050350603,0.8879772,0.034699883,0.036756836,0.79138017,0.6074283,0.058429606,0.032624733,0.015943725,0.003962891,0.00018432052,0.0,0.48587853,0.33110413,0.78470856,0.004947127,0.0070673237,0.0742069,0.16384412,0.07809393,0.37681946,0.001001453,0.0,0.0,0.014566589,0.90686125,0.18809108,0.0042789355,0.69658774,0.7157119,0.04871243,0.010554359,0.006134158,0.00027062462,0.0,0.0,0.51248056,0.6053952,0.5975073,0.01716775,0.0017399747,0.0017399747,0.07934285,0.08514276,0.36428723,0.0030797229,0.0,0.0,0.13805959,0.92092514,0.009151177,0.0061594457,0.6610312,0.7447913,0.09003987,0.014498728,0.0024934118,0.00018469717,0.0,0.0,0.49365914,0.543205,0.6526138,0.0022793496,0.0021593838,0.0062382203,0.12692378,0.1384405
10000_sample_ (44).jpg,10k,0.5178924,0.0038353791,0.00092978886,0.0012784597,0.04416497,0.37842408,0.73186004,0.22582246,0.98687124,0.16147907,0.0030931996,0.00035149994,0.0,0.0,0.0,0.0,0.4437935,0.8771029,0.0016351299,0.0020198664,0.0020198664,0.038185094,0.1762093,0.034914833,0.45404685,0.00073504343,0.00073504343,0.0014700869,0.17473033,0.8511803,0.19153132,0.045992717,0.95633847,0.29084882,0.02837359,0.0042208647,0.00085980573,0.0,0.0,0.0,0.48334062,0.8723862,0.0026068212,0.0007191231,0.0018876982,0.05267577,0.049439713,0.009708162,0.57537466,0.034740556,0.005451985,0.014834472,0.21490966,0.5282086,0.5694155,0.13439777,0.9701797,0.24200173,0.013561087,0.001648309,0.00014984627,0.0,0.0,0.0,0.44500786,0.88665646,0.0023328154,0.00214619,0.0023328154,0.050948687,0.11141526,0.027993783,0.4750171,0.047168754,0.000110985304,0.0018867501,0.4275154,0.7633569,0.07724577,0.026081547,0.8479341,0.52635574,0.061981417,0.010610228,0.0017683714,0.0,0.0,0.0,0.5852964,0.8048756,0.0013031408,0.0013962223,0.0019547113,0.016661586,0.09466387,0.018895542
10000_sample_ (45).jpg,10k,0.4838331,0.0038853884,0.0003067412,0.00020449412,0.11247177,0.84619665,0.18874808,0.039569613,0.95256937,0.3036825,0.017660523,0.004709473,0.007378174,0.0,0.0,0.0,0.44274494,0.16268504,0.8598141,0.021576265,0.002697033,0.020928977,0.17476775,0.08231345,0.47618994,0.007676995,0.0,0.0,0.784351,0.38168722,0.11028922,0.011353303,0.5941265,0.7801243,0.19280976,0.02912385,0.019843709,0.0014808737,0.0,0.0,0.42605737,0.24688789,0.86400425,0.0021711248,0.0014474165,0.0051693446,0.076299526,0.07185389,0.44018742,0.0,0.0,0.000616941,0.21284465,0.8613525,0.13284796,0.036810815,0.9019842,0.42731878,0.060788684,0.01121594,0.0014555037,0.0,0.0,0.0,0.43727577,0.27623576,0.849768,0.0098921545,0.002020978,0.03137834,0.06467129,0.07147879,0.47728944,0.0,0.0,0.00011123035,0.7868435,0.3511542,0.16806906,0.03893062,0.65776545,0.6211389,0.42201573,0.05769493,0.010156036,0.0014045583,0.0,0.0,0.4878523,0.6919042,0.5043234,0.0020144496,0.0020144496,0.014456639,0.11008375,0.12880628
10000_sample_ (46).jpg,10k,0.45610797,0.005820106,0.0,0.0,0.022082165,0.88936347,0.019856831,0.009072518,0.5902586,0.7572675,0.27895096,0.017987112,0.0019092464,0.0,0.0,0.0,0.5043621,0.21593003,0.7940066,0.19798638,0.00412219,0.032128837,0.1171187,0.120755926,0.52955467,0.012751466,0.00010538402,0.0,0.4173207,0.73810965,0.018442202,0.0103276335,0.5632153,0.05013872,0.8170969,0.1072331,0.031010654,0.012848651,0.0012558831,0.0,0.48701376,0.16174458,0.81216425,0.22831737,0.0026106974,0.042008497,0.12768684,0.082711644,0.4680877,0.00018962435,0.0,0.0,0.162034,0.86781585,0.029486585,0.02578891,0.5179434,0.63389593,0.5707589,0.063246846,0.0119685875,0.0012078391,0.0,0.0,0.49507105,0.20283748,0.78944725,0.2744972,0.0061898762,0.038210582,0.112727165,0.03130649,0.6060016,0.001959761,0.0,0.0,0.5927188,0.5291354,0.027327776,0.026674522,0.52649325,0.09910329,0.704722,0.463754,0.034568302,0.009315484,0.000897878,0.0,0.46042448,0.24027033,0.8388109,0.065405674,0.0021352367,0.027308555,0.09237709,0.11451612
10000_sample_ (47).jpg,10k,0.45919484,0.0012692453,0.0,0.0,0.06609142,0.88430136,0.035720192,0.038802642,0.5360876,0.7570925,0.3719452,0.032329503,0.005717436,0.0,0.0,0.0,0.49535975,0.13058503,0.79322314,0.27484012,0.0071947677,0.027699856,0.16380088,0.07194768,0.5325356,0.0023502072,0.0,0.0,0.7383924,0.4110726,0.036428213,0.02948442,0.45645106,0.082243435,0.8778052,0.11676655,0.025533717,0.007746184,0.0002868957,0.0,0.4668293,0.058353662,0.8131902,0.31410682,0.002051496,0.02906286,0.114199944,0.06952292,0.44013464,0.054178238,0.0023378977,0.0013214204,0.31541288,0.83889866,0.009453239,0.0036593182,0.5751552,0.5100909,0.63637924,0.062101837,0.012947026,0.000987485,0.0,0.0,0.48408177,0.1167223,0.7857119,0.34525475,0.009473453,0.0032747742,0.103974074,0.06771765,0.45195484,0.09985292,0.011304105,0.0040820376,0.8340964,0.29955876,0.012978787,0.0010466763,0.60003793,0.020676486,0.72178775,0.3431037,0.028233374,0.005667666,0.00010495678,0.0,0.45240813,0.14005212,0.8509161,0.17097847,0.002098573,0.0060748165,0.14292386,0.044180483
10000_sample_ (48).jpg,10k,0.605131,0.00041433139,0.00031074852,0.000103582846,0.0035218168,0.210066,0.75864077,0.11891311,0.93830305,0.34548166,0.015007133,0.0021438762,0.0,0.0,0.0,0.0,0.94760144,0.2933326,0.0015927562,0.0023891344,0.0012388104,0.036367934,0.10220186,0.06503755,0.52161616,0.0013815033,0.00078943046,0.0014801822,0.020327834,0.82564557,0.21127133,0.034241546,0.88907635,0.4529028,0.06561673,0.010661636,0.0017335992,0.00017335992,0.0,0.0,0.9948831,0.038758915,0.00070987025,0.0022715847,0.007169689,0.027684938,0.08873378,0.002839481,0.65209365,0.0021472755,0.0018082319,0.0014691885,0.04396264,0.30434802,0.670402,0.1753985,0.87676054,0.4723283,0.0871675,0.024446158,0.0010706347,0.0,0.0,0.0,0.9920172,0.06631371,0.001120164,0.001120164,0.0034351696,0.056979008,0.089911826,0.012620514,0.5708333,0.00069942814,0.00069942814,0.0009991832,0.07194118,0.8030435,0.15037705,0.03846855,0.7805897,0.5953601,0.18834108,0.027419817,0.0013612675,0.0,0.0,0.0,0.99624836,0.002405567,0.0006873049,0.00096222677,0.004673673,0.035121277,0.078558944,0.0074228924
10000_sample_ (49).jpg,10k,0.4757867,0.0,0.0,0.0,0.06381933,0.87210375,0.08771643,0.03598623,0.7487234,0.66115654,0.04639064,0.010428904,0.004675026,0.0016182782,0.0,0.0,0.39603618,0.908745,0.03142259,0.0024171222,0.0015804261,0.0093895905,0.11118762,0.062380347,0.48207852,0.00095631526,0.0,0.0,0.14851576,0.8618313,0.043512344,0.029932668,0.5510762,0.8026501,0.21901487,0.060365595,0.021234129,0.0023256426,0.0,0.0,0.41547155,0.90202373,0.0027303717,0.002366322,0.0008191115,0.0048236563,0.09610908,0.06680309,0.4701425,0.02200667,0.00019053394,0.00047633486,0.13966139,0.8695969,0.052301567,0.006478154,0.7591486,0.6403907,0.11452997,0.021609427,0.002912575,0.00075163227,0.0,0.0,0.39276907,0.9108016,0.008308751,0.001264375,0.00108375,0.0018965625,0.11867063,0.044885315,0.47872984,0.05725399,0.0004118992,0.0001029748,0.3003775,0.8226657,0.02255148,0.005045765,0.6296504,0.68551946,0.35897458,0.06796329,0.011023967,0.0004281152,0.0,0.0,0.40863058,0.90233964,0.0017215036,0.0014496872,0.0014496872,0.0033524015,0.13319,0.032346144
10000_sample_ (5).jpg,10k,0.9293116,0.009974722,0.0026783973,0.0036019827,0.1289325,0.33840168,0.056892857,0.04340851,0.9860936,0.16212484,0.028016116,0.009437008,0.021454448,0.00081099285,0.0,0.0,0.89288,0.0063270433,0.10755973,0.40895706,0.1546291,0.00028759288,0.0,0.0,0.960929,0.00034513028,0.0,0.0,0.0011216734,0.22519751,0.099828936,0.1262314,0.9518876,0.24028051,0.1687135,0.075907215,0.027703363,0.022439726,0.026041163,0.0,0.90449786,0.04302255,0.26059374,0.26366678,0.2064058,0.00010243464,0.0,0.0,0.92715967,0.0030099433,0.00029128484,0.0001941899,0.11865003,0.31283993,0.1480698,0.08058881,0.99208623,0.12216431,0.028773371,0.0035704183,0.0004200492,0.0,0.0,0.0,0.85708404,0.01211766,0.19926819,0.4737428,0.03346782,0.0,0.0,0.0,0.9716512,0.0,0.0,0.0,0.0019895597,0.18618962,0.07137545,0.12700023,0.9376336,0.23933263,0.22844487,0.050083667,0.038997956,0.06552448,0.054834686,0.006829591,0.881034,0.050313238,0.23047681,0.40180293,0.08174646,0.0,0.0,0.0
10000_sample_ (50).jpg,10k,0.94115984,0.29685488,0.0008059409,8.954899e-05,0.0009850388,0.13987552,0.08050454,0.006895272,0.9965403,0.08215711,0.010453923,0.0066342205,0.002077382,0.0,6.7012326e-05,0.0,0.9320083,0.001822577,0.0038370043,0.026954954,0.13132147,0.22715065,0.24854195,0.0,0.95594686,0.23013371,0.0027375845,0.00044154588,0.003444058,0.16487324,0.07638744,0.01289314,0.99758685,0.06764531,0.015640916,0.0002639817,6.5995424e-05,0.0,0.0,6.5995424e-05,0.9392218,0.0032974984,0.01111728,0.0317502,0.09958445,0.2578644,0.20077056,0.0,0.995566,0.011050965,0.0,0.0,6.994281e-05,0.013988563,0.044133916,0.08113366,0.9818227,0.118773445,0.12257614,0.080261074,0.021197986,0.00088999176,0.0,8.090834e-05,0.94029075,0.00410274,0.027478816,0.073658496,0.24673687,0.21315165,0.05782001,0.0,0.9983929,0.0066325176,0.0,0.0,6.632518e-05,0.004510112,0.029116753,0.047953103,0.9812722,0.08016004,0.1329523,0.11230502,0.019756615,0.0,0.0,0.00016193948,0.9506884,0.004123865,0.012096671,0.035923447,0.14580154,0.2513725,0.10144708,0.0
10000_sample_ (6).jpg,10k,0.97892004,0.001618451,0.00024276764,0.0,0.0014566059,0.12947607,0.075257964,0.13886309,0.96662134,0.20206952,0.13284363,0.07798867,0.013932807,0.013845179,0.026288316,0.0021030651,0.9485179,0.02971148,0.15324375,0.20582464,0.18258032,0.015746146,0.0,0.0,0.98766565,0.00015350725,0.0,0.0,0.00046052175,0.09862841,0.07452777,0.09609554,0.9658664,0.1968383,0.15115966,0.035488103,0.036739573,0.027621724,0.045946814,0.004916488,0.9522471,0.02021366,0.1792584,0.19349985,0.15224561,0.007901703,0.0,0.0,0.9568462,0.0070027537,0.0020248927,0.0014342989,0.047500607,0.27960393,0.05070669,0.037207402,0.9895993,0.14155573,0.016780162,0.00774469,0.017640682,0.001577622,0.0,0.0,0.92699033,0.005197054,0.056073476,0.32331145,0.18162335,0.0006382347,0.0,0.0,0.9469387,0.007234528,0.0022662377,0.00043581496,0.0774879,0.3049833,0.05648162,0.032250308,0.99549985,0.09369728,0.01404109,0.0017551363,0.00087756815,0.0,0.0,0.00013501049,0.921028,0.0056970804,0.080753855,0.36515573,0.10869668,0.00027128955,0.0,0.0
10000_sample_ (7).jpg,10k,0.7868726,0.00022650334,0.0,0.0,0.009739644,0.32718408,0.3103096,0.42118296,0.71492046,0.6091899,0.34228212,0.024883859,0.00030975757,0.0,0.0,0.000103252525,0.9060561,0.14381386,0.36620247,0.15580635,0.0,0.0,0.0,0.0,0.864074,0.06432503,0.0028394747,0.0018565797,0.074153975,0.402987,0.2583922,0.12067768,0.82165635,0.5277344,0.21518427,0.008545917,9.602154e-05,0.0,0.0,0.0,0.90519524,0.120453276,0.34466526,0.21751474,0.0024265365,0.0,0.0,0.0,0.4326095,0.0,0.0,0.0,0.046540722,0.90037745,0.0018548839,0.0,0.53794867,0.78916335,0.29635793,0.0020835341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42445087,0.0,0.0,0.0,0.026424635,0.90506446,0.0012425377,0.0,0.55520636,0.7310166,0.39667884,0.0025718287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000_sample_ (8).jpg,10k,0.87113184,0.0022891662,0.00020810602,0.0,0.0017689012,0.26647976,0.20508848,0.3578383,0.7652563,0.5469799,0.3372613,0.038046293,0.0017528102,0.0,0.0,0.0,0.86249065,0.10818421,0.4475525,0.21000464,0.0008949061,0.0,0.0,0.0,0.792616,0.00010878617,0.0,0.0,0.003916302,0.24585673,0.23280239,0.5070523,0.7222323,0.60007465,0.33884838,0.058925584,0.0007352568,0.00010503669,0.0,0.0,0.8798803,0.1457152,0.41029808,0.1901284,0.009182055,0.0,0.0,0.0,0.3850237,0.0,0.0,0.0,0.027724331,0.92244923,0.008694612,0.0,0.48437402,0.87398845,0.039063796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38828373,0.0,0.0,0.0,0.021394392,0.92126536,0.0069409288,0.0,0.49497718,0.86864054,0.021472964,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000_sample_ (9).jpg,10k,0.9532042,7.665494e-05,0.0,0.0,0.0,0.0,0.00030661977,0.3023271,0.9366326,0.19115317,0.28933477,0.04940519,0.004940519,0.00017965524,0.0,8.982762e-05,0.9389761,0.01145857,0.22066699,0.26139864,0.03419667,0.0,0.0,0.0,0.96633905,0.0001500643,0.0,0.0,0.0,0.0,0.005627411,0.2572102,0.95651066,0.15497673,0.22868301,0.09340822,0.0069484455,0.00035182002,0.0,0.00017591001,0.9576904,0.07791795,0.201361,0.19015482,0.0072665056,0.0,0.0,0.0,0.9700768,0.0,0.0,0.0,0.0,7.434678e-05,0.005204275,0.24274224,0.95175964,0.18130457,0.22591552,0.10111217,0.004559435,0.0,0.0,8.940068e-05,0.9491596,0.08548639,0.16117465,0.25565016,0.021304179,0.0,0.0,0.0,0.9873445,0.0012037333,0.0,0.0,7.080784e-05,0.0003540392,0.01309945,0.15804309,0.9556607,0.19003966,0.20986299,0.08070298,0.0064315693,0.0007929332,0.0,0.0,0.9400666,0.058126047,0.2084208,0.26319692,0.013580852,0.0,0.0,0.0
1000_sample_ (1).jpg,1k,0.85628104,0.51564056,0.0028336619,0.00094455393,0.029796382,0.00034347415,0.00085868535,0.00017173708,0.99401164,0.089486614,0.061788376,0.004545352,0.0063208803,0.007386197,7.1021124e-05,0.0,0.8786526,0.0048500495,0.0032627604,0.007054617,0.01790109,0.05978788,0.47327662,0.0,0.82830036,0.56026566,0.0019595667,0.001533574,0.003833935,0.0,0.0,0.0,0.9909157,0.091057904,0.098809056,0.0055779307,0.00043464394,0.0,0.0,7.244066e-05,0.9115494,0.005883374,0.0249343,0.04314474,0.026895422,0.13260938,0.38503414,0.0,0.9234569,0.36872402,0.012654844,0.008494347,0.10505254,0.0012134782,0.00043338508,8.667701e-05,0.9689469,0.2133764,0.11849657,0.03699405,0.014203073,0.0008257601,0.0,8.257601e-05,0.92112726,0.0044332813,0.0074189603,0.029585367,0.07147535,0.37411466,0.0741896,0.0,0.90065026,0.4326412,0.036385626,0.017980775,0.0018659296,0.0,8.481498e-05,0.0,0.96137524,0.24116132,0.13259785,0.00408748,0.0001634992,0.0,0.0,0.0,0.91714424,0.004960572,0.017034417,0.118679345,0.06504901,0.37251088,0.03809345,0.0
1000_sample_ (10).jpg,1k,0.9142123,0.3734593,0.07812796,0.12678997,0.04280721,0.004894995,0.0064306795,0.025818698,0.9914329,0.12873216,0.022106227,0.0,0.0002092072,6.973573e-05,0.0,0.0,0.87025046,0.004093798,0.002911145,0.00582229,0.013100153,0.09634071,0.48261327,0.015374485,0.92309827,0.37218314,0.034923594,0.05375674,0.059699237,0.008593764,0.005759651,0.03986044,0.98179793,0.17988227,0.060211327,0.009471444,0.0002255106,0.0,0.0,0.0,0.9074755,0.004570085,0.0034051612,0.0018817997,0.018638778,0.1347727,0.39741817,0.0,0.8412158,0.54067856,0.004156456,0.0011027332,0.0019509895,0.00059377943,8.482563e-05,0.0,0.9765583,0.20842446,0.04907714,0.022008028,0.00023004907,0.0,0.0,7.668303e-05,0.8873379,0.0032182315,0.0024136736,0.0030394408,0.008313765,0.11326387,0.4468872,0.00017879064,0.8616825,0.5074203,0.005206033,0.00083968276,8.3968276e-05,0.00050380966,0.0,0.0,0.92700964,0.37013963,0.060361486,0.0024908453,0.00024908455,0.0,0.0,8.302818e-05,0.9057685,0.002300477,0.0030967959,0.003716155,0.0069014304,0.122190714,0.40568024,0.0
1000_sample_ (11).jpg,1k,0.9705807,0.23547138,0.0008554112,0.00031105863,0.020141046,0.046036676,0.00069988193,0.0,0.99916196,0.01638077,0.036856733,0.0032501528,0.0037051742,0.004875229,0.0007150336,6.5003056e-05,0.9674132,0.026814127,0.0019487012,0.0028840778,0.0036635583,0.023774154,0.25060296,0.0,0.9741001,0.22578578,0.00066800526,0.00029689123,0.003414249,0.011727204,7.422281e-05,0.0,0.99909705,0.025090594,0.034273233,0.00096999714,6.466648e-05,0.0,0.0,0.0,0.981087,0.012999115,0.010768497,0.012383772,0.009691647,0.046919882,0.18637192,0.0,0.9537355,0.290406,0.007932802,0.007932802,0.07695636,0.0020445366,0.00081781467,8.1781465e-05,0.978048,0.18534438,0.08997915,0.026059102,0.017108712,0.001188105,0.0,0.0,0.9306749,0.0034074232,0.00555948,0.032729197,0.071017876,0.34899187,0.07675669,0.0,0.97520345,0.22093171,0.0073121605,0.0054468135,0.008729824,0.001939961,0.001268436,0.0016415054,0.9847756,0.15265587,0.083144926,7.450262e-05,0.0,0.0,0.0,0.0,0.96761465,0.003594284,0.028001979,0.077486075,0.04973486,0.23312692,0.009946972,0.0
1000_sample_ (12).jpg,1k,0.94553965,0.29536664,0.05769953,0.10129473,0.06731612,0.0048540877,0.005220434,0.023262987,0.9922945,0.12008348,0.030509582,0.0009076077,6.981598e-05,0.0,0.0,0.0,0.91004866,0.0056360667,0.0027299698,0.006516702,0.013649849,0.079961695,0.40597293,0.018317217,0.94629973,0.30943707,0.03668584,0.045635767,0.064155914,0.008418248,0.008329635,0.032875475,0.98272896,0.17257239,0.0658064,0.011444591,0.0010541071,0.0,0.0,0.0,0.934306,0.0040947767,0.002875056,0.002787933,0.023784554,0.12763506,0.33193827,0.0,0.8168228,0.5768769,0.0036678554,0.0,0.00017059792,0.0,0.0,0.0,0.9336396,0.3507154,0.0671762,0.028320204,0.0010957222,0.0,0.0,0.0,0.86653554,0.0035457858,0.0028184452,0.004091291,0.010000935,0.117465526,0.48495442,0.00018183517,0.8991984,0.43750992,0.0051635676,0.00065569114,0.00032784557,0.0,0.0,0.0,0.94513136,0.31848508,0.07251333,0.005981325,0.00016387193,0.0,0.0,0.00016387193,0.9399119,0.0032623906,0.003348243,0.002918981,0.008413534,0.13556091,0.3131895,0.0
1000_sample_ (13).jpg,1k,0.91958606,0.39208943,0.0029579252,0.00024649376,0.024074225,0.006162344,0.000985975,8.216459e-05,0.99698114,0.055208765,0.053699955,0.0067896494,0.0037720276,0.0058980794,0.001303064,0.0,0.9262123,0.030552143,0.0019465354,0.0044854945,0.010155837,0.03977703,0.37348092,0.0,0.9145289,0.40448603,0.002997393,0.0007290956,0.004293563,0.00016202124,8.101062e-05,0.0,0.99602044,0.063309304,0.062483527,0.005573971,6.881446e-05,0.0,0.0,0.0,0.95633364,0.011148857,0.01531904,0.030893397,0.02297856,0.079829216,0.27787036,0.0,0.9449125,0.31541598,0.011685165,0.00717803,0.086386755,0.0015023784,0.00016693093,0.00025039638,0.9770263,0.18815736,0.09375869,0.028239604,0.020479713,0.0029599585,0.0,7.999888e-05,0.9443757,0.0026398874,0.0051917788,0.0257829,0.053501718,0.30622694,0.104011565,0.0,0.940171,0.3387776,0.02728793,0.023215104,0.0049688467,8.145651e-05,0.0,8.145651e-05,0.9803335,0.17715679,0.086942986,0.0015973777,0.0,0.0,0.0,0.00022819682,0.9508844,0.0041289325,0.01625218,0.098040186,0.050249986,0.28691688,0.03285576,0.0
1000_sample_ (14).jpg,1k,0.9803871,0.181155,0.03177032,0.057282846,0.0371456,0.0038509476,0.005214825,0.017650178,0.9970447,0.07540897,0.014670231,0.00039828682,6.638114e-05,0.0,0.0,0.0,0.9700227,0.0029327373,0.000951158,0.004280211,0.009194528,0.078074224,0.2298632,0.003329053,0.9232671,0.35777196,0.06272688,0.079886205,0.08970515,0.007531038,0.007912356,0.03307937,0.9755332,0.2034821,0.08258934,0.010411074,0.0008546404,0.0,0.0,7.769458e-05,0.9037061,0.0035272012,0.0027846326,0.00426977,0.033786874,0.19111861,0.38158748,0.0,0.8007506,0.5989745,0.005065868,0.000515173,0.0014596569,0.0,0.0,0.0,0.9001054,0.42631936,0.08410142,0.03143896,0.0007925789,0.0,0.0,8.806432e-05,0.86065185,0.003156652,0.0037137081,0.003992236,0.011512496,0.15244772,0.4856602,0.0,0.9288479,0.37044147,0.003818164,7.954508e-05,7.954508e-05,0.0,0.0,0.0,0.9700418,0.23572125,0.05842597,0.006362456,0.0006207274,7.759093e-05,0.0,0.0,0.96445227,0.0021435937,0.0023084856,0.0016489183,0.012531779,0.15178293,0.21592584,0.0
1000_sample_ (15).jpg,1k,0.9014893,0.43193397,0.008211354,0.0009216826,0.02597469,0.0021785225,0.0013406292,0.00075410394,0.99647325,0.067765705,0.04865053,0.004830549,0.003588408,0.005727651,0.003588408,0.0,0.91109556,0.027779415,0.002942368,0.006317437,0.015058001,0.046385564,0.40829682,0.0,0.91467685,0.40405905,0.008479044,0.002690466,0.0047286972,0.0010598805,8.1529266e-05,0.0,0.99595106,0.06896997,0.0576578,0.0003427931,0.00027423448,0.0,0.0,6.855862e-05,0.95425093,0.018324632,0.019009665,0.030398339,0.020294102,0.07466859,0.28600127,0.0,0.8920468,0.4375199,0.04334053,0.020573037,0.102590874,0.0014629714,0.00018287143,0.00036574286,0.9732869,0.20910934,0.086388804,0.03455552,0.018085133,0.0012917952,0.0,8.07372e-05,0.9106449,0.0045233895,0.00577454,0.03301112,0.06072891,0.34387383,0.2182776,0.0,0.95434153,0.29676285,0.026370069,0.02063398,0.006532766,0.0003983394,7.966788e-05,0.00015933576,0.98854256,0.14067304,0.054722246,0.00014457661,7.2288305e-05,0.0,0.0,0.00021686492,0.96904653,0.004848995,0.014463381,0.08652948,0.042219695,0.22514385,0.027505504,0.0
1000_sample_ (16).jpg,1k,0.9148478,0.3727051,0.0751352,0.12525728,0.045330297,0.0046001147,0.005845979,0.026450658,0.98972213,0.14125803,0.022263112,0.0007045289,0.00014090577,0.0,0.0,0.00021135865,0.8726505,0.0030974126,0.0041906172,0.005648223,0.016124766,0.09274018,0.47873247,0.01940438,0.93570405,0.33959326,0.039332695,0.049593396,0.06165422,0.007470512,0.0062104254,0.035102405,0.98252964,0.18020843,0.045832068,0.007725341,0.00044569274,0.0,0.0,0.00029712848,0.9252826,0.0038146838,0.0015081308,0.0032824024,0.025372082,0.14451441,0.3497089,0.0,0.86743265,0.49752766,0.0051851934,0.0,8.363215e-05,0.0,0.0,0.0,0.9843449,0.16821885,0.0488185,0.019601932,0.0,0.0,0.0,0.00014906412,0.90576255,0.0028812573,0.00209546,0.0027939465,0.0075087314,0.096565776,0.41254365,0.00034924332,0.8765807,0.48121098,0.0064172577,0.0009167511,0.00033336403,0.0,0.0,0.0,0.9726459,0.22555442,0.055467974,0.002915329,7.671919e-05,0.0,0.0,0.00030687675,0.9164304,0.0036727174,0.0026233697,0.0036727174,0.0076952176,0.11560316,0.38301197,0.0
